address,time,LATB,LNGB,price
"东湖天下??
                    洪山-铁机路-东湖路198号",2006年建造,30.582745,114.378992,37500
"宝利金中央荣御??
                    江汉-六渡桥-江汉一路92附3号",2009年建造,30.582735,114.298551,29824
"宝利金中央荣御??
                    江汉-六渡桥-江汉一路92附3号",2012年建造,30.582735,114.298551,27283
"宝利金中央荣御??
                    江汉-六渡桥-江汉一路92附3号",2013年建造,30.582735,114.298551,26464
"中国铁建国际花园??
                    汉阳-郭茨口-琴台大道",2016年建造,30.582611,114.193856,17979
"锦狮丽苑??
                    蔡甸-蔡甸城区-工农路3号",2013年建造,30.582586,114.050567,8373
"仁和世家??
                    硚口-宝丰崇仁-崇仁路256-258号",2006年建造,30.582519,114.267993,54809
"仁和世家??
                    硚口-宝丰崇仁-崇仁路256-258号",2004年建造,30.582519,114.267993,27956
"省电社区(东亭路)??
                    洪山-铁机路-徐东大街207号",2012年建造,30.582486,114.373083,20666
"沿海菱角湖壹号??
                    江汉-唐家墩-菱角湖路",2016年建造,30.582442,114.297941,28571
"万达广场住宅小区??
                    江汉-唐家墩-万达广场住宅小区|唐家墩路5号",2012年建造,30.582442,114.297941,26551
"万达广场住宅小区??
                    江汉-唐家墩-万达广场住宅小区|唐家墩路5号",2010年建造,30.582442,114.297941,25824
"中环新天地??
                    硚口-汉西-解放大道550号",2008年建造,30.582125,114.256849,16938
"时代美博城??
                    江汉-六渡桥-前进一路6号",1998年建造,30.582092,114.290728,25449
"宝康苑??
                    硚口-宝丰崇仁-宝丰街",2006年建造,30.582044,114.270377,20763
"荷风雅居??
                    蔡甸-蔡甸城区-工农路附87-13号",2010年建造,30.581958,114.049598,12417
"荷风雅居??
                    蔡甸-蔡甸城区-工农路附87-13号",2010年建造,30.581958,114.049598,11956
"东湖春树里??
                    武昌-中北路-徐东大街50号",2008年建造,30.58194,114.369157,22983
"东湖春树里??
                    武昌-中北路-徐东大街50号",2009年建造,30.58194,114.369157,21768
"东湖春树里??
                    武昌-中北路-徐东大街50号",2008年建造,30.58194,114.369157,25833
"东湖春树里??
                    武昌-中北路-徐东大街50号",2010年建造,30.58194,114.369157,24800
"宝利金国际广场??
                    江汉-六渡桥-民生路花楼街198号",2005年建造,30.581887,114.298747,23571
"宝利金国际广场??
                    江汉-六渡桥-民生路花楼街198号",2006年建造,30.581887,114.298747,20941
"站邻园社区??
                    硚口-宝丰崇仁-站邻村16号",2000年建造,30.581864,114.271223,21904
"联创中心未来寓??
                    汉阳-永旺-海棠路",2015年建造,30.581729,114.290302,14426
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,13947
"联创中心未来寓??
                    汉阳-永旺-海棠路",2018年建造,30.581729,114.290302,11842
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,13278
"联创中心未来寓??
                    汉阳-永旺-海棠路",2017年建造,30.581729,114.290302,13114
"联创中心未来寓??
                    汉阳-永旺-海棠路",2015年建造,30.581729,114.290302,12786
"联创中心未来寓??
                    汉阳-永旺-海棠路",2017年建造,30.581729,114.290302,12105
"联创中心未来寓??
                    汉阳-永旺-海棠路",2017年建造,30.581729,114.290302,13934
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,12463
"联创中心未来寓??
                    汉阳-永旺-海棠路",2014年建造,30.581729,114.290302,12029
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,13684
"联创中心未来寓??
                    汉阳-永旺-海棠路",2017年建造,30.581729,114.290302,11469
"联创中心未来寓??
                    汉阳-永旺-海棠路",2017年建造,30.581729,114.290302,14000
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,12857
"联创中心未来寓??
                    汉阳-永旺-海棠路",2017年建造,30.581729,114.290302,11842
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,11627
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,11956
"联创中心未来寓??
                    汉阳-永旺-海棠路",2015年建造,30.581729,114.290302,14262
"联创中心未来寓??
                    汉阳-永旺-海棠路",2018年建造,30.581729,114.290302,14285
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,12631
"联创中心未来寓??
                    汉阳-永旺-海棠路",2016年建造,30.581729,114.290302,14285
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,38655
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,37606
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,38709
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,36666
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,33439
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,34846
"世纪江尚(别墅)??
                    江汉-六渡桥-花楼街122号",2020年建造,30.58165,114.301847,48034
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,29444
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,35702
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,38172
"世纪江尚??
                    江汉-六渡桥-花楼街122号",2016年建造,30.58165,114.301847,34919
"正阳大悦城??
                    蔡甸-蔡甸城区-蔡甸大街",2017年建造,30.581504,114.02101,11610
"盛泰苑东区??
                    蔡甸-蔡甸城区-汉乐路",2010年建造,30.581329,114.030554,7608
"武汉江山??
                    青山-和平大道-临江大道856号",2017年建造,30.581084,114.3162,31952
"武汉宝业中心??
                    青山-钢都花园-建设一路31附21号",2016年建造,30.581084,114.3162,12857
"武汉宝业中心??
                    青山-钢都花园-建设一路31附21号",2016年建造,30.581084,114.3162,12888
"武汉江山??
                    青山-和平大道-临江大道856号",2016年建造,30.581084,114.3162,30887
"金叶SOLO国际??
                    硚口-宝丰崇仁-解放大道128号",2008年建造,30.581048,114.252855,21551
"金叶SOLO国际??
                    硚口-宝丰崇仁-解放大道128号",2002年建造,30.581048,114.252855,15625
"广场小区??
                    蔡甸-蔡甸城区-汉阳大街114号",2009年建造,30.580994,114.046346,8285
"同馨花园2期??
                    硚口-宝丰崇仁-解放大道582附15号",2009年建造,30.580677,114.26181,31267
"秦水名邸??
                    硚口-宗关-宗关街1号",2012年建造,30.580624,114.231241,18921
"中央公馆??
                    蔡甸-蔡甸城区-临嶂大道39号",2017年建造,30.5806,114.036753,10683
"中央公馆??
                    蔡甸-蔡甸城区-临嶂大道39号",2015年建造,30.5806,114.036753,10683
"游艺社区??
                    硚口-汉正街-六角亭街",1998年建造,30.580504,114.279928,15950
"东辉花园??
                    硚口-宝丰崇仁-硚口路137号",2005年建造,30.580298,114.256957,22977
"东辉花园??
                    硚口-宝丰崇仁-硚口路137号",2009年建造,30.580298,114.256957,22826
"东辉花园??
                    硚口-宝丰崇仁-硚口路137号",2008年建造,30.580298,114.256957,20762
"东辉花园??
                    硚口-宝丰崇仁-硚口路137号",2008年建造,30.580298,114.256957,20810
"祥鑫天骄城??
                    蔡甸-蔡甸城区-蔡甸大街",2015年建造,30.580264,114.026436,11157
"建新东区??
                    蔡甸-蔡甸城区-茂源街18号",2008年建造,30.579821,114.044166,9593
"福星惠誉榜YOUNG??
                    江岸-百步亭-后湖大道",2018年建造,30.579776,114.329658,19377
"福星惠誉榜YOUNG??
                    江岸-百步亭-后湖大道",2017年建造,30.579776,114.329658,18604
"阮家台铁路住宅区??
                    硚口-宝丰崇仁-阮家台31号",2003年建造,30.579775,114.240055,17037
"雅典居花园??
                    硚口-汉正街-民意四路17号",2013年建造,30.579765,114.284139,20000
"鄂教小区??
                    硚口-宝丰崇仁-站邻路",1998年建造,30.579743,114.263748,20606
"天后社区??
                    江汉-六渡桥-民主二街",1990年建造,30.57971,114.286017,21600
"仁硚新村??
                    硚口-宝丰崇仁-仁寿路357号",2004年建造,30.579692,114.256696,22533
"荣西社区??
                    硚口-武胜路-武胜西街63号",1998年建造,30.579692,114.274215,19603
"佳和广场??
                    硚口-汉正街-利济东街27号",2003年建造,30.579641,114.278441,17884
"阳城汉江苑??
                    汉阳-七里庙-琴台大道",2016年建造,30.579397,114.197054,13446
"楚天都市雅园??
                    武昌-中北路-中北路230号",2015年建造,30.579293,114.368384,28985
"龙腾仕家??
                    蔡甸-蔡甸城区-蔡甸大街207号",2010年建造,30.578783,114.036364,11413
"荣东社区??
                    硚口-汉正街-武胜东街",2000年建造,30.578583,114.276348,18823
"恒大首府东区??
                    武昌-徐家棚-和平大道690号",2014年建造,30.578334,114.328123,30112
"恒大首府西区??
                    武昌-徐家棚-和平大道",2013年建造,30.578334,114.328123,32867
"恒大首府东区??
                    武昌-徐家棚-和平大道690号",2014年建造,30.578334,114.328123,28911
"恒大首府东区??
                    武昌-徐家棚-和平大道690号",2015年建造,30.578334,114.328123,31404
"地质村??
                    硚口-武胜路-荣华街",2000年建造,30.577947,114.27351,20161
"御景名苑??
                    硚口-武胜路-玉带正街92号",2000年建造,30.577562,114.263482,25050
"白玫瑰花苑??
                    武昌-中北路-中北路253号",2000年建造,30.577121,114.358736,23243
"金海名都??
                    硚口-汉正街-中山大道185附28号",2010年建造,30.576686,114.277,23191
"金海名都??
                    硚口-汉正街-中山大道185附28号",2013年建造,30.576686,114.277,22978
"金海名都??
                    硚口-汉正街-中山大道185附28号",2014年建造,30.576686,114.277,22340
"燕山社区??
                    硚口-汉正街-多福路",2003年建造,30.576642,114.282038,19871
"钟家村小区??
                    汉阳-钟家村-汉阳大道",2008年建造,30.576432,114.278878,18518
"融侨华府??
                    武昌-积玉桥-和平大道",2011年建造,30.576385,114.32364,28431
"融侨华府??
                    武昌-积玉桥-和平大道",2010年建造,30.576385,114.32364,35164
"融侨华府??
                    武昌-积玉桥-和平大道",2006年建造,30.576385,114.32364,31446
"融侨华府??
                    武昌-积玉桥-和平大道",2006年建造,30.576385,114.32364,25490
"融侨华府??
                    武昌-积玉桥-和平大道",2012年建造,30.576385,114.32364,25882
"融侨华府??
                    武昌-积玉桥-和平大道",2008年建造,30.576385,114.32364,26470
"融侨华府??
                    武昌-积玉桥-和平大道",2009年建造,30.576385,114.32364,32704
"融侨华府??
                    武昌-积玉桥-和平大道",2009年建造,30.576385,114.32364,32542
"崇仁小区??
                    硚口-武胜路-崇仁路107附1号",1996年建造,30.576358,114.267586,18965
"江汉二桥街知音西苑社区??
                    汉阳-郭茨口-玫瑰街",1993年建造,30.576168,114.216632,15348
"幸乐村小区??
                    硚口-武胜路-荣华一路",1998年建造,30.576127,114.271049,19603
"裕亚俊园??
                    硚口-武胜路-中山大道49号",2012年建造,30.576006,114.264394,23231
"裕亚俊园??
                    硚口-武胜路-中山大道49号",2014年建造,30.576006,114.264394,27083
"民权公寓??
                    江汉-六渡桥-民权路65附1号",2005年建造,30.575921,114.299227,22172
"公务员大厦??
                    硚口-武胜路-集贤路3号",2003年建造,30.575918,114.270038,17532
"越秀星汇云锦??
                    硚口-武胜路-中山大道1号",2016年建造,30.575623,114.255553,30104
"越秀星汇云锦??
                    硚口-武胜路-中山大道1号",2014年建造,30.575623,114.255553,31060
"越秀星汇云锦??
                    硚口-武胜路-中山大道1号",2014年建造,30.575623,114.255553,31439
"省购宿舍??
                    武昌-中北路-黄鹂路2-8号",1999年建造,30.575431,114.363348,22549
"旌德社区??
                    硚口-汉正街-多福路117号17-6号",2000年建造,30.575267,114.282901,19266
"旌德社区??
                    硚口-汉正街-多福路117号17-6号",1998年建造,30.575267,114.282901,19963
"旌德社区??
                    硚口-汉正街-多福路117号17-6号",2000年建造,30.575267,114.282901,16447
"旌德社区??
                    硚口-汉正街-多福路117号17-6号",2000年建造,30.575267,114.282901,17894
"爱尚东亭??
                    武昌-中北路-中北路257号",2012年建造,30.57522,114.359953,31386
"国信新城二三期??
                    汉阳-七里庙-琴台大道501号",2008年建造,30.575127,114.222581,15044
"崇仁新都??
                    硚口-武胜路-中山大道192号",2006年建造,30.574958,114.268973,22448
"沁园铭城??
                    蔡甸-蔡甸城区-茂盛路",2012年建造,30.574267,114.043236,11816
"汉华花园??
                    硚口-武胜路-操场角12号",2000年建造,30.574227,114.272553,18904
"水岸国际澜桥公馆??
                    武昌-中北路-友谊大道",2014年建造,30.574046,114.327941,40449
"丽景苑??
                    硚口-汉正街-长堤街521号",2006年建造,30.574036,114.275429,19350
"华润悦府??
                    汉阳-七里庙-知音大道,近华园路",2014年建造,30.573813,114.249278,20986
"水仙里小区??
                    汉阳-郭茨口-玫瑰街325号",2000年建造,30.573792,114.208374,14908
"水仙里小区??
                    汉阳-郭茨口-玫瑰街325号",1995年建造,30.573792,114.208374,13827
"水仙里小区??
                    汉阳-郭茨口-玫瑰街325号",1993年建造,30.573792,114.208374,14906
"汉正花园??
                    硚口-汉正街-汉正街695号",2005年建造,30.573334,114.284276,19248
"昌南花园??
                    汉阳-郭茨口-永安堂路",2008年建造,30.573254,114.194494,14044
"安善社区??
                    硚口-汉正街-汉正街",2000年建造,30.573151,114.282218,17901
"安善社区??
                    硚口-汉正街-汉正街",2000年建造,30.573151,114.282218,17592
"东亭小区??
                    武昌-中北路-黄鹂路",1999年建造,30.573131,114.364464,19767
"华发外滩首府??
                    江岸-二七路-永泰路",2018年建造,30.572422,114.284055,34973
"华发外滩首府??
                    江岸-二七路-永泰路",2018年建造,30.572422,114.284055,34000
"华发外滩首府??
                    江岸-二七路-永泰路",2018年建造,30.572422,114.284055,34948
"华发外滩首府??
                    江岸-二七路-永泰路",2018年建造,30.572422,114.284055,35026
"华发外滩首府??
                    江岸-二七路-永泰路",2018年建造,30.572422,114.284055,33968
"华发外滩首府??
                    江岸-二七路-永泰路",2018年建造,30.572422,114.284055,33015
"中海琴台华府??
                    汉阳-七里庙-月琴路",2016年建造,30.57226,114.251987,22400
"金昌大厦??
                    硚口-汉正街-汉正街728附18号",1995年建造,30.572258,114.284558,14714
"江山如画4期??
                    硚口-武胜路-汉正街413号",2013年建造,30.572034,114.271478,27600
"江山如画4期??
                    硚口-武胜路-汉正街413号",2013年建造,30.572034,114.271478,28915
"江山如画2期??
                    硚口-武胜路-沿河大道260号",2006年建造,30.57164,114.268762,23802
"江山如画2期??
                    硚口-武胜路-沿河大道260号",2008年建造,30.57164,114.268762,26086
"万达公馆??
                    武昌-积玉桥-和平大道209号",2012年建造,30.571437,114.316359,27972
"东富商城??
                    硚口-汉正街-汉正街",2000年建造,30.571327,114.277648,18550
"东富商城??
                    硚口-汉正街-汉正街",1998年建造,30.571327,114.277648,18840
"江山如画1期??
                    硚口-武胜路-沿河大道236附6号",2006年建造,30.571016,114.270454,23148
"江山如画1期??
                    硚口-武胜路-沿河大道236附6号",2006年建造,30.571016,114.270454,21942
"江山如画1期??
                    硚口-武胜路-沿河大道236附6号",2006年建造,30.571016,114.270454,27142
"江山如画1期??
                    硚口-武胜路-沿河大道236附6号",2012年建造,30.571016,114.270454,26455
"江山如画6期??
                    硚口-武胜路-长堤街",2008年建造,30.570671,114.270548,29886
"江山如画3期??
                    硚口-武胜路-沿河大道",2009年建造,30.570671,114.270548,25000
"江山如画3期??
                    硚口-武胜路-沿河大道",2009年建造,30.570671,114.270548,25319
"竹牌社区??
                    硚口-汉正街-崇德里3号",1992年建造,30.570569,114.279253,26000
"统建玫瑰苑(北苑)??
                    汉阳-郭茨口-玫瑰街",2001年建造,30.570392,114.209227,14814
"九龙仓月玺??
                    汉阳-七里庙-兴月路",2016年建造,30.570234,114.249684,23801
"统建锦绣江南二四期??
                    武昌-中北路-中北路126号",2010年建造,30.569933,114.363439,31828
"统建锦绣江南二四期??
                    武昌-中北路-中北路126号",2011年建造,30.569933,114.363439,31851
"十里玫瑰二期??
                    汉阳-七里庙-玫瑰街",2017年建造,30.569645,114.228741,10000
"十里玫瑰??
                    汉阳-七里庙-玫瑰街",2016年建造,30.569645,114.228741,11454
"幺铺还建楼??
                    蔡甸-知音湖-汉新街",2016年建造,30.569558,114.083372,5111
"幺铺还建楼??
                    蔡甸-知音湖-汉新街",2015年建造,30.569558,114.083372,5833
"幺铺还建楼??
                    蔡甸-知音湖-汉新街",2015年建造,30.569558,114.083372,5000
"月湖琴声??
                    汉阳-七里庙-兴月路",2015年建造,30.569303,114.251243,23235
"锦绣江南一期??
                    武昌-中北路-中北路126号",2008年建造,30.569059,114.365126,30909
"十里铺社区??
                    汉阳-七里庙-玫瑰东园路",2002年建造,30.568861,114.22207,16304
"金龙百灵景都??
                    汉阳-七里庙-百灵路1号",2010年建造,30.568514,114.231097,17717
"黄鹂小区??
                    武昌-东湖风景区-黄鹂路80号",1995年建造,30.567618,114.375882,25625
"东湖壹号??
                    武昌-中北路-中北路120号",2013年建造,30.567202,114.36314,33008
"东湖壹号??
                    武昌-中北路-中北路120号",2014年建造,30.567202,114.36314,38474
"王家湾中央生活区??
                    汉阳-王家湾-汉阳大道",2015年建造,30.566901,114.211047,18393
"王家湾中央生活区??
                    汉阳-王家湾-汉阳大道",2015年建造,30.566901,114.211047,18548
"顶琇广场??
                    汉阳-王家湾-十升路特1号",2018年建造,30.566891,114.215174,18043
"亿达云山湖??
                    洪山-花山生态城-花城北路",2015年建造,30.566181,114.512634,13684
"亿达云山湖??
                    洪山-花山生态城-花城北路",2015年建造,30.566181,114.512634,14000
"亿达云山湖??
                    洪山-花山生态城-花城北路",2014年建造,30.566181,114.512634,14000
"亿达云山湖??
                    洪山-花山生态城-花城北路",2015年建造,30.566181,114.512634,15384
"亿达云山湖??
                    洪山-花山生态城-花城北路",2014年建造,30.566181,114.512634,15416
"亿达云山湖??
                    洪山-花山生态城-花城北路",2017年建造,30.566181,114.512634,14631
"亿达云山湖??
                    洪山-花山生态城-花城北路",2015年建造,30.566181,114.512634,17578
"阳城景园??
                    汉阳-七里庙-汉阳大道654号",2006年建造,30.565805,114.227628,17973
"蓝湾俊园??
                    武昌-积玉桥-临江大道76号",2004年建造,30.565627,114.311957,22047
"中国铁建国际城??
                    汉阳-王家湾-龙阳湖北路",2013年建造,30.56545,114.205388,17857
"中国铁建国际城??
                    汉阳-王家湾-龙阳湖北路",2016年建造,30.56545,114.205388,18674
"中国铁建国际城??
                    汉阳-王家湾-龙阳湖北路",2016年建造,30.56545,114.205388,19565
"中国铁建国际城??
                    汉阳-王家湾-龙阳湖北路",2015年建造,30.56545,114.205388,17553
"友谊国际??
                    武昌-积玉桥-友谊大道特1号",2017年建造,30.565246,114.322502,27777
"汉街壹号公馆??
                    武昌-中北路-中北路171号",2016年建造,30.564869,114.348314,35416
"欧洲花园??
                    洪山-铁机路-徐东路7号",2005年建造,30.564862,114.353413,20253
"欧洲花园??
                    洪山-铁机路-徐东路7号",2006年建造,30.564862,114.353413,21424
"武昌园林局宿舍??
                    武昌-阅马场首义-首义路",2000年建造,30.56486,114.353622,18219
"领寓??
                    武昌-中北路-中北路107-2号",2009年建造,30.564147,114.350335,26829
"安顺星苑??
                    武昌-中北路-中北路115号",2003年建造,30.561967,114.346291,28441
"碧桂园生态城山湖间??
                    洪山-花山生态城-花城南路",2014年建造,30.560996,114.508756,14883
"碧桂园生态城山湖间??
                    洪山-花山生态城-花城南路",2015年建造,30.560996,114.508756,15192
"碧桂园生态城山湖间??
                    洪山-花山生态城-花城南路",2013年建造,30.560996,114.508756,17204
"天地源城际花园??
                    洪山-白沙洲-白沙洲大道169号",2013年建造,30.560836,114.360785,15540
"天地源城际花园??
                    洪山-白沙洲-白沙洲大道169号",2013年建造,30.560836,114.360785,14864
"西山林语??
                    蔡甸-知音湖-汉阳大道",2013年建造,30.559903,114.127466,14615
"西山林语??
                    蔡甸-知音湖-汉阳大道",2012年建造,30.559903,114.127466,12357
"安顺花园??
                    武昌-小东门-中北路85号",2005年建造,30.559775,114.343766,26666
"安顺家园??
                    武昌-小东门-公正路212号",2010年建造,30.559664,114.343691,32089
"安顺家园??
                    武昌-小东门-公正路212号",2008年建造,30.559664,114.343691,31088
"安顺家园??
                    武昌-小东门-公正路212号",2008年建造,30.559664,114.343691,37457
"五琴里社区??
                    汉阳-钟家村-汉阳大道376号",1997年建造,30.559222,114.256681,20652
"新澳蓝草坪??
                    汉阳-王家湾-龙阳大道66号",2013年建造,30.559164,114.209472,17982
"新澳蓝草坪??
                    汉阳-王家湾-龙阳大道66号",2010年建造,30.559164,114.209472,18666
"新澳蓝草坪??
                    汉阳-王家湾-龙阳大道66号",2013年建造,30.559164,114.209472,19129
"中大十里新城??
                    汉阳-王家湾-墨水湖北路",2017年建造,30.558056,114.222222,20359
"中大十里新城??
                    汉阳-王家湾-墨水湖北路",2004年建造,30.558056,114.222222,18181
"中大十里新城??
                    汉阳-王家湾-墨水湖北路",2014年建造,30.558056,114.222222,18862
"碧桂园生态城依云??
                    洪山-花山生态城-花城大道",2015年建造,30.55779,114.496463,15670
"碧桂园生态城依云??
                    洪山-花山生态城-花城大道",2015年建造,30.55779,114.496463,16111
"碧桂园生态城观澜苑??
                    洪山-花山生态城-花城大道",2015年建造,30.55779,114.496463,15000
"碧桂园生态城观澜苑??
                    洪山-花山生态城-花城大道",2015年建造,30.55779,114.496463,14539
"碧桂园生态城观澜苑??
                    洪山-花山生态城-花城大道",2015年建造,30.55779,114.496463,14184
"碧桂园生态城依云??
                    洪山-花山生态城-花城大道",2016年建造,30.55779,114.496463,15384
"碧桂园生态城观澜苑??
                    洪山-花山生态城-花城大道",2015年建造,30.55779,114.496463,15625
"碧桂园生态城观澜苑??
                    洪山-花山生态城-花城大道",2015年建造,30.55779,114.496463,15416
"龙阳时代??
                    汉阳-王家湾-龙阳大道49号",2016年建造,30.557719,114.213663,19375
"人信汇(一期)??
                    汉阳-王家湾-龙阳大道58号",2014年建造,30.557449,114.211371,19642
"星海虹城??
                    武昌-小东门-民主二路58号",2009年建造,30.557143,114.335268,31736
"琴台社区??
                    汉阳-钟家村-汉阳大道",1998年建造,30.556878,114.267718,20311
"琴台社区??
                    汉阳-钟家村-汉阳大道",2006年建造,30.556878,114.267718,19500
"东龙世纪花园??
                    武昌-小东门-紫沙路204号",2009年建造,30.55664,114.327488,26666
"都府堤社区??
                    武昌-司门口-中华路",2000年建造,30.556329,114.30374,22500
"龙阳1号??
                    汉阳-王家湾-芳草路88号",2015年建造,30.556235,114.217448,19047
"长城汇??
                    武昌-小东门-姚家岭路",2016年建造,30.55605,114.344648,31881
"恒大绿洲??
                    蔡甸-知音湖-汉阳大道",2013年建造,30.555894,114.130466,12500
"恒大绿洲??
                    蔡甸-知音湖-汉阳大道",2013年建造,30.555894,114.130466,14193
"恒大绿洲??
                    蔡甸-知音湖-汉阳大道",2012年建造,30.555894,114.130466,13153
"恒大绿洲??
                    蔡甸-知音湖-汉阳大道",2012年建造,30.555894,114.130466,12500
"人信汉商银座??
                    汉阳-钟家村-汉阳大道",2016年建造,30.555369,114.274566,21000
"双柏小区??
                    武昌-司门口-双柏前街",2000年建造,30.554435,114.315624,20619
"双柏小区??
                    武昌-司门口-双柏前街",1995年建造,30.554435,114.315624,20597
"水果湖统计局宿舍??
                    武昌-水果湖-东一路",2002年建造,30.55423,114.351905,34712
"东方华尔兹??
                    汉阳-建港-动物园路48号",2010年建造,30.554078,114.248666,20224
"东方华尔兹??
                    汉阳-建港-动物园路48号",2009年建造,30.554078,114.248666,20111
"楚材社区??
                    武昌-司门口-中华路88号附2号",1998年建造,30.553944,114.30802,20000
"南静苑小区??
                    汉阳-建港-麒麟路",2000年建造,30.55383,114.231775,14602
"舒心苑(鹰台路步行街)??
                    武昌-水果湖-水果湖路37号",2002年建造,30.553719,114.352472,34647
"桃花岛城市花园??
                    汉阳-建港-桃花街",1993年建造,30.553705,114.229408,14606
"五里汉城??
                    汉阳-钟家村-汉阳大道317号",2005年建造,30.553622,114.259587,19157
"万科汉阳国际A区??
                    汉阳-升官渡-陶家岭路",2015年建造,30.553229,114.200424,18907
"万科汉阳国际A区??
                    汉阳-升官渡-陶家岭路",2016年建造,30.553229,114.200424,19285
"万科汉阳国际A区??
                    汉阳-升官渡-陶家岭路",2016年建造,30.553229,114.200424,18133
"拜赞庭??
                    武昌-小东门-民主路717附1号",2007年建造,30.55276,114.333836,23193
"拜赞庭??
                    武昌-小东门-民主路717附1号",2000年建造,30.55276,114.333836,23109
"万科汉阳国际B区??
                    汉阳-升官渡-康达街10号",2015年建造,30.551895,114.200968,19358
"万科汉阳国际B区??
                    汉阳-升官渡-康达街10号",2014年建造,30.551895,114.200968,20749
"新长江香榭琴台东区??
                    汉阳-钟家村-五龙路49号",2012年建造,30.551574,114.257808,23426
"金沙阁??
                    武昌-小东门-紫沙路23号",2002年建造,30.551312,114.328773,20720
"中科院水生所宿舍区??
                    武昌-东湖风景区-东湖南路7号",2000年建造,30.551306,114.365172,30000
"龙江庭苑A区??
                    汉阳-钟家村-五龙路51号",2009年建造,30.551176,114.258677,18489
"龙江庭苑B区??
                    汉阳-钟家村-五龙路51号",2009年建造,30.551052,114.259638,18846
"小东门二航设计院宿舍??
                    武昌-小东门-民主路555号",1993年建造,30.550995,114.322579,18570
"万科汉阳国际C区??
                    汉阳-升官渡-康达街",2015年建造,30.550583,114.198733,19390
"忠孝门小区??
                    武昌-司门口-忠孝门28号",1996年建造,30.550582,114.321888,21428
"水墨甲秀(别墅)??
                    汉阳-王家湾-龙珠路",2013年建造,30.550257,114.213427,29302
"福星惠誉汉阳城??
                    汉阳-钟家村-拦江路170号",2015年建造,30.550182,114.276639,24698
"南国明珠3期??
                    汉阳-升官渡-龙珠路",2011年建造,30.549955,114.210609,22295
"华润置地公馆??
                    武昌-小东门-民主路624号",2012年建造,30.5496,114.332754,31636
"张家湾小区??
                    武昌-水果湖-东三路20号",2000年建造,30.549349,114.353512,36461
"张家湾小区??
                    武昌-水果湖-东三路20号",2000年建造,30.549349,114.353512,36238
"就业小区??
                    武昌-水果湖-东一路30号",2000年建造,30.549175,114.349085,30000
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2016年建造,30.54873,114.522319,13274
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2015年建造,30.54873,114.522319,13114
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2015年建造,30.54873,114.522319,13684
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2016年建造,30.54873,114.522319,13114
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2016年建造,30.54873,114.522319,13636
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2017年建造,30.54873,114.522319,13204
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2015年建造,30.54873,114.522319,13716
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2016年建造,30.54873,114.522319,13894
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2015年建造,30.54873,114.522319,12950
"碧桂园生态城左岸??
                    洪山-花山生态城-夏芒路28号",2015年建造,30.54873,114.522319,14285
"中南龙庭??
                    武昌-小东门-中南二路80号",2008年建造,30.548545,114.333914,22461
"鹦鹉花园??
                    汉阳-钟家村-拦江路193号",2000年建造,30.548479,114.278623,18560
"新长江香榭琴台墨园??
                    汉阳-钟家村-马鹦路",2015年建造,30.548461,114.257248,21538
"现代大厦??
                    武昌-司门口-中山路317号",2006年建造,30.548428,114.325917,23265
"阳光年华??
                    武昌-小东门-中南二路57号",2009年建造,30.548211,114.331637,25887
"南国明珠1期??
                    汉阳-升官渡-龙阳大道33号",2012年建造,30.547708,114.209043,16030
"南国明珠1期??
                    汉阳-升官渡-龙阳大道33号",2012年建造,30.547708,114.209043,18556
